"X"	"Id"	"Start"	"End"	"tmp_pos"	"Exp"
"32"	2868	"bglH"	3900603	3902220	24332	3.20683869388882
"33"	2900	"ilvL"	3950321	3950420	24626	13.6819987668807
"34"	2867	"yieL"	3899407	3900577	25752	4.26871633367852
"35"	2901	"ilvM"	3952200	3952464	26588	25.9187155186287
"36"	2866	"yieK"	3898670	3899393	26712	4.05553966514764
"37"	2902	"ilvE"	3952483	3953413	27204	211.965509785235
"38"	2865	"cbrC"	3898021	3898609	27429	11.3313408457515
"39"	2864	"yieH"	3896773	3897439	28638	27.8036980696081
"40"	2903	"ilvA"	3955330	3956875	30358	127.097052782695
"41"	2863	"yieE"	3893880	3894630	31489	142.671508106086
"42"	2904	"ilvY"	3956926	3957820	31629	56.4497646008364
"43"	2862	"yidZ"	3892764	3893724	32500	37.2897287621679
"44"	2905	"ilvC"	3957969	3959445	32963	360.521044152764
"45"	2861	"mdtL"	3891614	3892790	33542	21.4925656374221
"46"	2906	"ppiC"	3959531	3959813	33928	68.3323575607006
"47"	2860	"tnaB"	3890235	3891483	34885	191.360503735716
"48"	2907	"rep"	3960676	3962698	35943	149.311426496496
"49"	2859	"tnaA"	3888729	3890145	36307	395.035699018715
"50"	2858	"tnaC"	3888434	3888509	37272	25.2984614712915
"51"	2908	"gpp"	3962744	3964229	37742	343.147790515529
"52"	2909	"rhlB"	3964364	3965630	39253	727.227463212124
"53"	2857	"yidC"	3885075	3886722	39846	729.121339771015
"54"	2910	"trxA"	3965760	3966090	40181	477.763448772701
"55"	2856	"yidD"	3884815	3885073	40800	60.6343011905868
"56"	2855	"rnpA"	3884492	3884852	41072	183.069109076945
"57"	2911	"rho"	3966416	3967676	41302	1432.2438684996
"58"	2854	"rpmH"	3884335	3884476	41338	193.24399126135
"59"	2912	"wzzE"	3969030	3970077	43810	180.565717017831
"60"	2853	"dnaN"	3881220	3882321	43974	216.84113994141
"61"	2852	"recF"	3880147	3881221	45060	102.427596011508
"62"	2913	"wecC"	3971259	3972522	46146	145.853825819093
"63"	2914	"rffG"	3972521	3973589	47311	110.082774325472
"64"	2915	"rffH"	3973607	3974489	48304	75.7285381579323
"65"	2851	"yidB"	3877066	3877465	48478	20.9983561054182
"66"	2850	"yidA"	3876139	3876952	49198	205.88644178277
"67"	2849	"yidX"	3875437	3876094	49978	12.3013802438818
"68"	2848	"dgoR"	3874470	3875160	50929	23.4644102500178
"69"	2916	"wzxE"	3976277	3977528	51158	79.1325109366926
"70"	2847	"dgoK"	3873595	3874474	51710	22.1387650982524
"71"	2846	"dgoA"	3872994	3873612	52441	6.30431298391327
"72"	2845	"dgoD"	3871849	3872998	53320	8.35476383576811
"73"	2917	"wzyE"	3978600	3979953	53532	34.6604470641847
"74"	2844	"dgoT"	3870437	3871730	54660	6.49016677649733
"75"	2918	"yifK"	3980886	3982272	55835	87.2381764062738
"76"	2843	"yidR"	3868061	3869309	57059	79.0473135405014
"77"	2919	"aslB"	3982957	3984193	57831	12.2397436629279
"78"	2842	"yidQ"	3867727	3868060	57850	111.735459674023
"79"	2841	"ibpA"	3867008	3867422	58529	100.952080638807
"80"	2840	"ibpB"	3866468	3866897	59062	11.2930215757159
"81"	2920	"aslA"	3984351	3986007	59435	15.2898647078851
"82"	2839	"yidE"	3864611	3866273	60302	154.164067697474
"83"	2838	"yidP"	3863898	3864615	61488	4.32666913588218
"84"	2921	"hemY"	3986685	3987882	61540	375.911680313345
"85"	2922	"hemD"	3989087	3989828	63714	181.875969202511
"86"	2923	"hemC"	3989824	3990766	64551	360.792577065035
"87"	2837	"yidL"	3860282	3861176	65015	7.15482388479817
"88"	2836	"yidK"	3858400	3860116	66486	4.89696676396476
"89"	2835	"yidJ"	3856910	3858404	68087	8.39766312186307
"90"	2924	"cyaY"	3993738	3994059	68154	39.348740291867
"91"	2925	"yifL"	3994521	3994725	68879	73.1368215078672
"92"	2834	"yidI"	3856414	3856864	69105	17.5801598624182
"93"	2926	"dapF"	3994761	3995586	69430	181.251215578397
"94"	2833	"yidH"	3855959	3856307	69611	15.0585184727953
"95"	2832	"yidG"	3855607	3855970	69956	10.5581367486892
"96"	2831	"yidF"	3855113	3855611	70382	35.7236073431799
"97"	2927	"xerC"	3996286	3997183	70990	103.511894778083
"98"	2830	"emrD"	3853921	3855106	71230	76.3524727148269
"99"	2928	"yigB"	3997182	3997899	71796	67.2889521159425
"100"	2829	"ivbL"	3852889	3852988	72806	59.1424843899307
"101"	2929	"uvrD"	3997982	4000145	73320	303.3057746383
"102"	2828	"ilvB"	3851095	3852784	73804	272.455482505863
"103"	2827	"ilvN"	3850801	3851092	74798	57.2406115752486
"104"	2930	"yigE"	4000291	4001056	74930	9.09875706349918
"105"	2826	"uhpA"	3850135	3850726	75314	56.9238459609197
"106"	2931	"corA"	4001425	4002376	76156	128.635029217107
"107"	2825	"uhpB"	3848633	3850136	76360	31.6435911702129
"108"	2932	"yigF"	4002418	4002799	76864	2.76340276435684
"109"	2933	"yigG"	4002812	4003193	77258	0.605252713607046
"110"	2824	"uhpC"	3847304	3848624	77780	14.1453826933431
"111"	2934	"rarD"	4003287	4004178	77988	30.4714746002095
"112"	2935	"yigI"	4004229	4004697	78719	25.1728645774254
"113"	2823	"uhpT"	3845775	3847167	79273	9.24735785994789
"114"	2936	"pldA"	4004861	4005731	79552	104.899016293559
"115"	2937	"recQ"	4005863	4007693	81034	119.733723658963
"116"	2938	"rhtC"	4007756	4008377	82322	63.2402621981488
"117"	2939	"rhtB"	4008438	4009059	83004	27.3886420217854
"118"	2822	"yicN"	3841949	3842402	83568	27.8346730040856
"119"	2940	"pldB"	4009169	4010192	83936	166.739195813594
"120"	2821	"nepI"	3840548	3841739	84600	29.1474005850444
"121"	2941	"yigL"	4010199	4011000	84856	105.20396132168
"122"	2820	"yicS"	3840214	3840508	85383	5.81701160262408
"123"	2819	"nlpA"	3839174	3839993	86160	74.1407005939226
"124"	2942	"metR"	4011862	4012816	86595	37.1285990952429
"125"	2818	"yicL"	3838247	3839171	87035	41.3334508429584
"126"	2817	"setC"	3836952	3838137	88200	2.9635176259287
"127"	2943	"metE"	4013052	4015314	88439	532.096392489997
"128"	2944	"ysgA"	4015353	4016169	90017	98.4865866408957
"129"	2816	"yicJ"	3834546	3835929	90506	7.06476173414035
"130"	2945	"udp"	4016430	4017192	91067	915.013304064701
"131"	2946	"rmuC"	4017332	4018760	92302	129.075583100824
"132"	2815	"yicI"	3832218	3834537	92366	34.4504861470412
"133"	2947	"ubiE"	4018854	4019610	93488	329.85660769529
"134"	2814	"yicH"	3830456	3832166	94433	121.478037818766
"135"	2948	"ubiB"	4020225	4021866	95302	233.29315699079
"136"	2949	"tatA"	4021944	4022214	96335	196.015700184862
"137"	2950	"tatB"	4022217	4022733	96731	162.186242562305
"138"	2951	"tatC"	4022735	4023512	97380	148.180789723824
"139"	2813	"gltS"	3827459	3828665	97682	141.314062536779
"140"	2952	"tatD"	4023553	4024336	98200	55.7788063772309
"141"	2953	"rfaH"	4024332	4024821	98832	51.2891190502488
"142"	2812	"recG"	3825209	3827291	99494	136.947471989768
"143"	2954	"ubiD"	4024987	4026481	99990	593.989971678304
"144"	2955	"fre"	4026526	4027228	101133	280.047935387231
"145"	2811	"spoT"	3822399	3824508	102290	512.992331184037
"146"	2956	"fadA"	4027608	4028772	102446	40.6991902954778
"147"	2810	"rpoZ"	3822105	3822381	103501	177.77244850056
"148"	2809	"gmk"	3821427	3822051	104005	301.696592569631
"149"	2957	"fadB"	4028781	4030971	104132	50.4525839269008
"150"	2808	"ligB"	3819487	3821170	105416	20.3039435689711
"151"	2958	"pepQ"	4031160	4032492	106082	482.449048028069
"152"	2807	"yicG"	3818873	3819491	106562	38.1950039383789
"153"	2959	"yigZ"	4032491	4033106	107054	77.1544370432939
"154"	2806	"dinD"	3817759	3818584	107572	43.524217306606
"155"	2960	"trkH"	4033144	4034596	108126	141.027813725488
"156"	2805	"yicC"	3816675	3817539	108637	243.798192595453
"157"	2961	"hemG"	4034607	4035153	109136	58.0087311521265
"158"	2804	"pyrE"	3815126	3815768	110297	17.6393098742642
"159"	2803	"slmA"	3814493	3815090	110952	55.8345017703228
"160"	2802	"dut"	3813931	3814387	111585	117.567368836659
"161"	2801	"dfp"	3812730	3813951	112404	238.017027682142
"162"	2800	"rpmB"	3811437	3811674	114188	531.22093025687
"163"	2799	"rpmG"	3811249	3811417	114411	118.684654863388
"164"	2798	"mutM"	3810342	3811152	114997	19.4971928235033
"165"	2962	"mobB"	4040905	4041433	115425	20.7775253836554
"166"	2797	"coaD"	3809824	3810304	115680	31.3286385891113
"167"	2963	"mobA"	4041414	4041999	115962	39.1248384375787
"168"	2964	"yihD"	4042068	4042338	116459	93.1398084435651
"169"	2965	"dsbA"	4043417	4044044	117986	242.567964047385
"170"	2966	"yihF"	4044198	4045629	119170	12.0037685233375
"171"	2967	"yihG"	4045669	4046602	120392	22.3970516349556
"172"	2968	"polA"	4046965	4049752	122614	712.486808043818
"173"	2969	"yihI"	4051346	4051856	125857	169.247255727744
"174"	2970	"hemN"	4052044	4053418	126987	316.283524227362
"175"	2971	"glnG"	4053868	4055278	128829	134.677375935789
"176"	2972	"glnL"	4055289	4056339	130070	76.9372712994466
"177"	2973	"glnA"	4056624	4058034	131585	1128.32600597954
"178"	2796	"kbl"	3791354	3792551	133792	587.448412897408
"179"	2795	"tdh"	3790319	3791345	134912	520.809306173745
"180"	2974	"yihL"	4060446	4061157	135058	22.7770690049486
"181"	2975	"yihM"	4061164	4062145	135910	19.7392341622241
"182"	2976	"yihN"	4062246	4063512	137135	6.70951492890081
"183"	2794	"yibQ"	3788100	3789060	137164	66.3202715343184
"184"	2977	"ompL"	4063602	4064295	138204	0.879339984195122
"185"	2793	"envC"	3786837	3788097	138277	170.324900387984
"186"	2978	"yihO"	4064362	4065766	139320	2.89459183091564
"187"	2979	"yihP"	4065808	4067194	140757	2.98474423924374
"188"	2792	"yibN"	3784583	3785015	140945	215.556523758382
"189"	2791	"grxC"	3784190	3784442	141428	106.940343100956
"190"	2790	"secB"	3783660	3784128	141850	402.063260624091
"191"	2980	"yihQ"	4067239	4069276	142514	6.61340279485505
"192"	2789	"gpsA"	3782641	3783661	142593	346.907882614961
"193"	2788	"cysE"	3781740	3782562	143593	176.962694807975
"194"	2981	"yihR"	4069474	4070401	144194	2.82793583388336
"195"	2787	"lldD"	3779826	3781017	145322	81.6343224175784
"196"	2982	"yihS"	4070514	4071756	145391	12.1108315171031
"197"	2786	"lldR"	3779053	3779830	146302	25.4094607525538
"198"	2983	"yihT"	4071772	4072651	146468	6.58916853347253
"199"	2984	"yihU"	4072674	4073571	147378	3.28538790459216
"200"	2785	"lldP"	3777398	3779054	147518	110.251785994636
"201"	2985	"yihV"	4073738	4074635	148442	11.9199677466635
"202"	2784	"yibL"	3776664	3777027	148898	93.7718581670503
"203"	2986	"yihW"	4074668	4075454	149317	35.6855030089804
"204"	2783	"yibT"	3776170	3776380	149469	115.204661740066
"205"	2782	"mtlR"	3775571	3776159	149879	116.00140856105
"206"	2987	"yihX"	4075552	4076152	150108	78.4230229386401
"207"	2781	"mtlD"	3774423	3775572	150746	226.304212145144
"208"	2988	"dtd"	4077014	4077452	151489	82.2013538737654
"209"	2989	"yiiD"	4077448	4078438	152199	123.792625325445
"210"	2780	"mtlA"	3772280	3774194	152507	222.488928856496
"211"	2990	"yiiE"	4079296	4079509	153658	0.907440760672498
"212"	2991	"yiiF"	4079750	4079969	154116	13.3259329091866
"213"	2779	"yibI"	3771381	3771744	154182	5.89390158163654
"214"	2778	"yibH"	3770242	3771379	154934	13.7224080356021
"215"	2992	"fdhE"	4080298	4081228	155019	279.838987096715
"216"	2993	"fdoI"	4081224	4081860	155798	174.470630270979
"217"	2994	"fdoH"	4081856	4082759	156564	265.657360438963
"218"	2777	"yibG"	3768176	3768638	157337	2.08377672925981
"219"	2995	"fdoG"	4082771	4085822	158552	1479.56075051724
"220"	2776	"yibA"	3766336	3767179	158986	8.43740273928636
"221"	2996	"fdhD"	4086015	4086849	160688	63.920162985714
"222"	2997	"yiiG"	4087001	4088057	161785	5.2535165463786
"223"	2998	"frvR"	4088106	4089855	163236	4.45598362015096
"224"	2775	"yibF"	3761346	3761955	164094	49.8756389367374
"225"	2999	"frvX"	4089854	4090925	164646	6.75502217839326
"226"	3000	"frvB"	4090914	4092366	165896	4.07631416410131
"227"	2774	"selB"	3758016	3759861	166806	329.963741497151
"228"	3001	"rhaD"	4093447	4094272	168116	2.29792681120471
"229"	2773	"yiaY"	3756675	3757827	168493	2.49496268683657
"230"	3002	"rhaA"	4094722	4095982	169608	2.67020143652458
"231"	2772	"aldB"	3754972	3756511	170002	48.5133909928298
"232"	3003	"rhaB"	4095978	4097448	170969	2.41929255753945
"233"	2771	"yiaW"	3754104	3754428	171478	1.20848058318093
"234"	2770	"yiaV"	3752962	3754099	172214	4.12112164360931
"235"	3004	"rhaS"	4097735	4098572	172410	7.65459093272827
"236"	2769	"yiaU"	3751991	3752966	173266	34.0354588756808
"237"	3005	"rhaR"	4098645	4099494	173326	14.2620775132357
"238"	2768	"yiaT"	3751127	3751868	174246	3.45351942614049
"239"	3006	"rhaT"	4099490	4100525	174264	6.93119912698173
"240"	3007	"sodA"	4100809	4101430	175376	339.831429302173
"241"	3008	"kdgT"	4101689	4102673	176437	10.0368613353487
"242"	3009	"yiiM"	4102821	4103496	177414	61.976571861057
"243"	2767	"lyxK"	3747083	3748580	177912	3.70738331122801
"244"	3010	"cpxA"	4103601	4104975	178544	189.017933935112
"245"	2766	"yiaO"	3746093	3747080	179158	2.02150722084522
"246"	3011	"cpxR"	4104971	4105670	179576	210.237396647886
"247"	2765	"yiaN"	3744803	3746081	180302	1.15439833223814
"248"	3012	"cpxP"	4105819	4106320	180326	204.517068682762
"249"	3013	"fieF"	4106468	4107371	181176	168.972195522679
"250"	2764	"yiaM"	3744327	3744801	181180	0.472831379390088
"251"	2763	"yiaL"	3743742	3744210	181768	1.47329562825813
"252"	3014	"pfkA"	4107551	4108514	182288	637.18062792813
"253"	2762	"yiaK"	3742732	3743731	182512	5.28974803276285
"254"	3015	"sbp"	4108833	4109823	183584	78.3984026825294
"255"	2761	"yiaJ"	3741683	3742532	183636	73.9667181505241
"256"	2760	"ysaA"	3741108	3741582	184399	60.9777116700398
"257"	3016	"cdh"	4109929	4110685	184563	22.8170765586005
"258"	3017	"tpiA"	4110739	4111507	185379	779.387789459183
"259"	2759	"avtA"	3739704	3740958	185413	269.170264951809
"260"	3018	"yiiQ"	4111614	4112214	186170	28.5217301528686
"261"	3019	"yiiR"	4112314	4112755	186790	12.7712695000092
"262"	2758	"malS"	3737496	3739527	187232	32.6468586483707
"263"	3020	"yiiS"	4112966	4113266	187372	82.1502639987272
"264"	3021	"fpr"	4113725	4114472	188354	120.686674756699
"265"	2757	"bax"	3736352	3737177	188980	195.755019161716
"266"	3022	"glpX"	4114568	4115579	189330	206.220809552246
"267"	2756	"xylR"	3734978	3736157	190176	32.0402392604759
"268"	3023	"glpK"	4115713	4117222	190724	707.114304843185
"269"	2755	"xylH"	3733719	3734901	191434	12.3341222241397
"270"	3024	"glpF"	4117244	4118090	191923	303.349197237496
"271"	2754	"xylG"	3732200	3733742	192773	6.14382662911416
"272"	3025	"rraA"	4118844	4119330	193343	271.455307195832
"273"	2753	"xylF"	3731130	3732123	194118	9.9760835979382
"274"	3026	"menA"	4119422	4120349	194142	67.8823813634827
"275"	3027	"hslU"	4120415	4121747	195337	498.205048302007
"276"	2752	"xylA"	3729442	3730765	195640	37.2919423373734
"277"	3028	"hslV"	4121756	4122287	196278	209.832066997183
"278"	2751	"xylB"	3727916	3729371	197100	15.1205017159076
"279"	3029	"ftsN"	4122379	4123339	197115	161.507681021511
"280"	2750	"yiaB"	3727406	3727748	198167	2.37707673577357
"281"	3030	"cytR"	4123430	4124456	198199	173.696525244971
"282"	2749	"yiaA"	3726923	3727361	198602	7.43179965948376
"283"	3031	"priA"	4124611	4126810	199966	73.2111658929418
"284"	2748	"ysaB"	3725412	3725712	200182	12.1469237627197
"285"	3032	"rpmE"	4127012	4127225	201374	359.219239845856
"286"	3033	"yiiX"	4127285	4127894	201846	67.8615680424832
"287"	2747	"glyS"	3722327	3724397	202382	783.824181516605
"288"	3034	"metJ"	4128077	4128395	202492	119.721146179262
"289"	3035	"metB"	4128671	4129832	203508	138.371452925051
"290"	2746	"hokA"	3720447	3720600	205220	0.120030843125449
"291"	3036	"metL"	4129834	4132267	205306	169.714126698882
"292"	2745	"cspA"	3720048	3720261	205590	1338.48501422056
"293"	2744	"yiaG"	3719477	3719768	206122	30.3598284030687
"294"	2743	"yiaF"	3718333	3719044	207056	343.308506071293
"295"	3037	"metF"	4132615	4133506	207316	50.6483664507739
"296"	2742	"yiaD"	3716546	3717206	208868	20.8224523258484
"297"	3038	"katG"	4133834	4136015	209180	1080.93297550416
"298"	2741	"bisC"	3714060	3716394	210517	148.743486858767
"299"	3039	"yijE"	4136107	4137013	210816	34.1167315245485
"300"	3040	"yijF"	4137039	4137657	211604	4.27263941342745
"301"	2740	"yiaC"	3713651	3714092	211872	13.3757201272281
"302"	2739	"tag"	3713091	3713655	212371	44.9246830824868
"303"	3041	"gldA"	4137931	4139035	212739	137.444531067833
"304"	2738	"yhjY"	3712235	3712934	213160	22.8203477912575
"305"	3042	"fsaB"	4139045	4139708	213632	27.9620505025022
"306"	2737	"yhjX"	3710798	3712007	214342	15.1181005311695
"307"	2736	"eptB"	3708783	3710475	216115	202.48802658291
"308"	3043	"frwC"	4142529	4143609	217325	4.86907295239943
"309"	3044	"frwB"	4143623	4143944	218040	1.94561323352694
"310"	2735	"dppA"	3706097	3707705	218843	915.461363193216
"311"	3045	"pflD"	4143994	4146292	219399	18.8614338658044
"312"	2734	"dppB"	3704770	3705790	220464	44.8656754878128
"313"	3046	"pflC"	4146257	4147136	220952	4.07044555740027
"314"	2733	"dppC"	3703858	3704761	221434	46.8624284505247
"315"	3047	"frwD"	4147137	4147479	221564	0.865811996309334
"316"	3048	"yijO"	4147465	4148317	222147	41.9782876037949
"317"	2732	"dppD"	3702864	3703848	222388	142.603812855004
"318"	2731	"dppF"	3701863	3702868	223378	82.8507930850207
"319"	2730	"yhjV"	3700562	3701834	224546	40.0920978085772
"320"	2729	"ldrD"	3699979	3700087	225711	4.98525608394457
"321"	3049	"ppc"	4150446	4153098	226028	945.604227944619
"322"	2728	"bcsG"	3698213	3699893	226691	104.54280354231
"323"	2727	"bcsF"	3698025	3698217	227623	16.2128949447896
"324"	3050	"argE"	4153695	4154847	228527	278.32118441905
"325"	2726	"yhjR"	3695996	3696185	229654	21.249031916717
"326"	3051	"argC"	4155000	4156005	229758	50.1973299390367
"327"	3052	"argB"	4156012	4156789	230656	42.2778833011378
"328"	3053	"argH"	4156849	4158223	231792	104.56276486779
"329"	2725	"bcsA"	3692617	3695236	231818	14.732024366498
"330"	3054	"oxyR"	4158489	4159407	233204	279.549933534328
"331"	2724	"bcsB"	3690267	3692607	234307	25.2201180888188
"332"	3055	"sthA"	4159389	4160790	234346	602.129259132624
"333"	3056	"fabR"	4161123	4161771	235703	224.738992062234
"334"	2723	"bcsZ"	3689154	3690261	236036	7.5178177917908
"335"	3057	"yijD"	4161770	4162130	236206	189.084100501825
"336"	3058	"trmA"	4162169	4163270	236976	154.618050387385
"337"	2722	"bcsC"	3685699	3689173	238308	64.4012670359481
"338"	3059	"btuB"	4163638	4165483	238816	296.527796777482
"339"	3060	"murI"	4165427	4166285	240112	132.1444533481
"340"	2721	"yhjK"	3683629	3685618	241120	102.445503704227
"341"	2720	"yhjJ"	3680443	3681940	244552	151.260995585431
"342"	2719	"kdgK"	3679418	3680348	245861	79.2824569649275
"343"	3061	"murB"	4172056	4173085	246826	136.275619500016
"344"	2718	"yhjH"	3678419	3679187	246941	15.0338783367434
"345"	3062	"birA"	4173081	4174047	247820	102.321162296932
"346"	2717	"yhjG"	3676289	3678350	248424	90.2758095274264
"347"	3063	"coaA"	4174075	4175026	248806	101.230715114042
"348"	2716	"yhjE"	3674785	3676108	250298	56.6253661731725
"349"	3064	"tufB"	4175943	4177128	250792	3990.82590368866
"350"	3065	"secE"	4177357	4177741	251805	350.616367522158
"351"	2715	"yhjD"	3673361	3674375	251876	52.6218939857092
"352"	3066	"nusG"	4177742	4178288	252271	334.418138065352
"353"	2714	"yhjC"	3672413	3673313	252881	27.7818594853924
"354"	3067	"rplK"	4178446	4178875	252916	994.368772842739
"355"	3068	"rplA"	4178878	4179583	253486	2847.51130005005
"356"	2713	"yhjB"	3671291	3671894	254152	8.33921174418441
"357"	3069	"rplJ"	4179995	4180493	254500	3100.75920520982
"358"	3070	"rplL"	4180559	4180925	254998	3257.07684669518
"359"	2712	"treF"	3669591	3671241	255328	59.6445364148709
"360"	2711	"yhjA"	3667790	3669188	257255	90.0523421895264
"361"	3071	"rpoB"	4181244	4185273	257514	3041.48333301986
"362"	2710	"gadA"	3666179	3667580	258864	90.1462610338273
"363"	2709	"gadX"	3664985	3665810	260346	126.415790243535
"364"	2708	"gadW"	3663889	3664618	261490	54.1213469392123
"365"	3072	"rpoC"	4185349	4189573	261717	3669.8221030971
"366"	2707	"mdtF"	3660413	3663527	263774	119.174546243539
"367"	3073	"thiH"	4190734	4191868	265557	150.558144236205
"368"	2706	"mdtE"	3659231	3660389	265934	43.9867887941385
"369"	3074	"thiG"	4191864	4192635	266506	33.859228874481
"370"	3075	"thiS"	4192636	4192837	266992	22.1655056123069
"371"	2705	"gadE"	3658365	3658893	267115	168.07683681724
"372"	3076	"thiF"	4192820	4193576	267454	114.721313208785
"373"	3077	"thiE"	4193568	4194204	268142	93.8715994047646
"374"	2704	"hdeD"	3656994	3657567	268464	191.252394314155
"375"	2703	"hdeA"	3656407	3656740	269170	176.663681470157
"376"	3078	"thiC"	4194203	4196099	269407	305.618058178037
"377"	2702	"hdeB"	3655965	3656292	269616	210.705810207487
"378"	2701	"yhiD"	3655254	3655902	270166	22.1534579940111
"379"	3079	"rsd"	4196331	4196808	270826	146.815619458156
"380"	2700	"slp"	3653960	3654527	271500	72.5789582210774
"381"	3080	"nudC"	4196902	4197676	271545	105.628893786114
"382"	3081	"hemE"	4197715	4198780	272504	217.993964823578
"383"	3082	"nfi"	4198789	4199461	273381	84.40190426088
"384"	3083	"yjaG"	4199503	4200094	274054	118.644088752993
"385"	3084	"hupA"	4200280	4200553	274672	848.266244625349
"386"	3085	"yjaH"	4200565	4201261	275169	61.9517883622788
"387"	2699	"arsC"	3650236	3650662	275295	6.82959806940501
"388"	3086	"zraP"	4201262	4201688	275731	13.4651042031429
"389"	2698	"arsB"	3648934	3650224	276165	13.9404737414706
"390"	3087	"zraS"	4201925	4203323	276880	76.9701898241132
"391"	2697	"arsR"	3648527	3648881	277040	5.8676983936588
"392"	3088	"zraR"	4203319	4204645	278238	46.0541219178888
"393"	2696	"gor"	3646298	3647651	278770	310.7199624142
"394"	3089	"purD"	4204641	4205931	279542	167.15672326608
"395"	3090	"purH"	4205942	4207532	280993	196.581569148448
"396"	2695	"prlC"	3643139	3645182	281584	286.71571923509
"397"	2694	"uspA"	3640110	3640545	285416	1372.68289186285
"398"	2693	"uspB"	3639384	3639720	286192	38.6089973295529
"399"	2692	"pitA"	3637641	3639141	287353	493.176928499705
"400"	3091	"yjaA"	4213233	4213617	287681	13.9295685799066
"401"	3092	"yjaB"	4213679	4214123	288157	10.0700697427068
"402"	2691	"yhiN"	3636207	3637410	288936	70.9732867815111
"403"	3093	"metA"	4214279	4215209	289000	43.2692197889172
"404"	2690	"yhiM"	3634840	3635893	290378	9.1520281459998
"405"	3094	"aceB"	4215477	4217079	290534	441.525444863891
"406"	3095	"aceA"	4217108	4218413	292016	479.209678188481
"407"	3096	"aceK"	4218595	4220332	293720	242.820344589784
"408"	2689	"yhiJ"	3630967	3632590	293966	12.4986772986079
"409"	3097	"arpA"	4220300	4222487	295650	15.8658664536567
"410"	3098	"iclR"	4222803	4223628	297472	176.548313225203
"411"	2688	"rbbA"	3626802	3629538	297574	157.86298590392
"412"	2687	"yhhJ"	3625678	3626803	299504	60.8173673552242
"413"	3099	"metH"	4223827	4227511	299925	589.415198825474
"414"	2686	"yhhI"	3624377	3625514	300798	5.30041266704355
"415"	2685	"yhhH"	3623398	3623782	302154	1.36535299087851
"416"	3100	"yjbB"	4227730	4229362	302802	81.3911014877322
"417"	3101	"pepE"	4229452	4230142	304053	90.0361363012052
"418"	2684	"rhsB"	3619191	3623427	304435	15.5424565336739
"419"	3102	"rluF"	4230353	4231226	305046	102.334255689867
"420"	3103	"yjbD"	4231358	4231631	305750	72.5374432085098
"421"	3104	"lysC"	4231883	4233233	306814	146.238608401304
"422"	2683	"nikR"	3618587	3618989	306956	26.2645842337305
"423"	2682	"nikE"	3617775	3618582	307566	49.2194676202614
"424"	2681	"nikD"	3617014	3617779	308348	23.1627212113227
"425"	3105	"pgi"	4233757	4235407	308838	796.807972443805
"426"	2680	"nikC"	3616181	3617015	309146	13.0311141131242
"427"	2679	"nikB"	3615240	3616185	310032	23.106433115631
"428"	3106	"yjbE"	4235905	4236148	310282	3.59843602773182
"429"	3107	"yjbF"	4236261	4236900	310836	2.3028403999229
"430"	2678	"nikA"	3613666	3615241	311290	72.1275259848946
"431"	3108	"yjbG"	4236896	4237634	311521	1.06866949975012
"432"	2677	"acpT"	3612968	3613556	312482	48.6218484049255
"433"	3109	"yjbH"	4237633	4239730	312938	10.7947313877866
"434"	2676	"yhhT"	3611864	3612914	313355	41.0574385311977
"435"	2675	"yhhS"	3610515	3611733	314620	55.1702953485994
"436"	2674	"dcrB"	3609954	3610512	315511	275.197739560464
