"X"	"Id"	"Start"	"End"	"tmp_pos"	"Exp"
"86"	93	"SMb20093"	100573	101515	45954	23.4384155623368
"87"	7	"SMb20005"	8288	8900	46496	72.9195150933638
"88"	94	"SMb20094"	101409	103182	47205.5	70.6597263184438
"89"	6	"SMb20004"	7267	8173	47370	177.845528448962
"90"	5	"SMb20003"	6484	7261	48217.5	333.346354717037
"91"	95	"SMb20095"	103206	105024	49025	31.8661510826016
"92"	4	"SMb20002"	5349	6426	49202.5	144.499491868667
"93"	96	"SMb20096"	105052	105493	50182.5	54.0339083602257
"94"	3	"SMb21655"	3085	5353	50871	315.116475840948
"95"	97	"SMb20097"	105494	106724	51019	91.149393858801
"96"	98	"SMb20098"	106732	107128	51840	20.642784557108
"97"	2	"SMb21654"	2261	3080	52419.5	27.7096965970302
"98"	99	"SMb20099"	107124	108759	52851.5	119.092987806751
"99"	1	"SMb21653"	1368	2265	53273.5	22.1677572776241
"100"	100	"SMb20100"	108760	109747	54163.5	88.545125468255
"101"	0	"SMb21652"	0	1275	54452.5	255.218302842581
"102"	101	"SMb20101"	109807	111088	55357.5	439.198690987249
"103"	102	"SMb20102"	111175	113059	57027	716.295656957551
"104"	103	"SMb20103"	113273	115076	59084.5	123.308149844835
"105"	104	"SMb20104"	115151	115910	60440.5	286.469523592363
"106"	105	"SMb20105"	116011	116644	61237.5	684.922588152088
"107"	106	"SMb20106"	116823	117555	62099	309.64176835662
"108"	107	"SMb20107"	117622	118579	63010.5	125.004882999129
"109"	1569	"SMb21651"	1682467	1682881	63011	739.964430917964
"110"	1568	"SMb21650"	1681405	1682485	63740	404.916158608238
"111"	108	"SMb20108"	118702	120211	64366.5	156.559785745339
"112"	1567	"SMb21649"	1680393	1681335	64821	268.784056999159
"113"	109	"SMb20109"	120283	121207	65655	51.2629386925565
"114"	1566	"SMb21648"	1678725	1680198	66223.5	2078.20617986053
"115"	110	"SMb20110"	121203	122151	66587	38.7935752358422
"116"	111	"SMb20111"	122147	123788	67877.5	116.380725691594
"117"	1565	"SMb21647"	1676355	1678437	68289	1197.96346218037
"118"	112	"SMb20112"	123784	124672	69138	39.064025937228
"119"	1564	"SMb21646"	1675224	1676238	69954	255.218302842581
"120"	113	"SMb20113"	124708	125641	70084.5	73.4306959701806
"121"	114	"SMb20114"	125643	126369	70916	47.1064842069851
"122"	1563	"SMb21645"	1674100	1675228	71021	296.886597122933
"123"	115	"SMb20115"	126395	128117	72166	106.775004233692
"124"	1562	"SMb21644"	1672418	1674089	72431.5	565.12624199728
"125"	1561	"SMb21643"	1671024	1672398	73974	716.295656957551
"126"	116	"SMb20116"	128251	130456	74263.5	81.7436049413234
"127"	1560	"SMb21642"	1670198	1670714	75229	49.2251016325935
"128"	117	"SMb20117"	130585	131686	76045.5	142.911585361883
"129"	1559	"SMb21641"	1669033	1669954	76191.5	388.035991029156
"130"	118	"SMb20118"	132166	132586	77286	329.745389401098
"131"	1558	"SMb21640"	1667830	1668829	77355.5	4071.93991504113
"132"	119	"SMb20119"	132608	132965	77696.5	377.618917340513
"133"	1557	"SMb21639"	1667526	1667811	78016.5	448.897084760362
"134"	120	"SMb22004"	132945	133338	78051.5	640.093991255971
"135"	121	"SMb20121"	133282	133558	78330	591.602022231084
"136"	1556	"SMb21638"	1666741	1667527	78551	423.971036534207
"137"	122	"SMb20122"	133739	134075	78817	10.4170735843146
"138"	1555	"SMb21637"	1666207	1666732	79215.5	144.499491868667
"139"	123	"SMb20123"	134260	135157	79618.5	362.997025285669
"140"	1554	"SMb21636"	1665102	1666179	80044.5	223.894817145708
"141"	124	"SMb20124"	135278	136805	80951.5	66.6920731761327
"142"	1553	"SMb21635"	1662985	1665052	81666.5	437.517090496953
"143"	125	"SMb20125"	136814	137747	82190.5	24.9387269293609
"144"	1552	"SMb21634"	1662485	1662989	82948	470.020325230954
"145"	126	"SMb20126"	137755	138853	83214	22.1677572776241
"146"	1551	"SMb21633"	1661660	1662452	83629	318.661510826016
"147"	127	"SMb20127"	139005	139986	84405.5	44.2725627341275
"148"	1550	"SMb21632"	1660251	1661568	84775.5	207.822724437895
"149"	128	"SMb20128"	140041	141355	85608	67.7109782964643
"150"	1549	"SMb21631"	1659034	1660132	86102	3340.95528436744
"151"	129	"SMb20129"	141804	142584	87104	148.246876774196
"152"	1548	"SMb21630"	1657749	1658991	87315	6176.95630051012
"153"	130	"SMb20130"	142634	143498	87976	109.379272624238
"154"	131	"SMb20131"	143494	143980	88647	57.2939047184726
"155"	1547	"SMb20636"	1656473	1657487	88705	0
"156"	132	"SMb20132"	143976	146295	90045.5	372.410380654264
"157"	1546	"SMb21706"	1655214	1656018	90069	347.756692304678
"158"	1545	"SMb20634"	1653926	1655162	91141	215.955284611786
"159"	133	"SMb20133"	146294	147344	91729	432.271266818076
"160"	1544	"SMb20633"	1652818	1653736	92408	159.330755413008
"161"	134	"SMb20134"	147546	148938	93152	52.6484235263911
"162"	1543	"SMb20632"	1651958	1652822	93295	39.064025937228
"163"	135	"SMb20135"	149016	149649	94242.5	26.0426839528829
"164"	1542	"SMb20631"	1650016	1651939	94707.5	218.758545248477
"165"	136	"SMb20136"	149679	151053	95276	76.2195122012945
"166"	1541	"SMb20630"	1648918	1650004	96224	158.860372092036
"167"	137	"SMb20137"	151194	152136	96575	98.3694228995415
"168"	1540	"SMb20629"	1648565	1648844	96980.5	127.464604330406
"169"	1539	"SMb20628"	1648210	1648480	97340	1485.2397373459
"170"	138	"SMb20138"	152175	153102	97548.5	119.092987806751
"171"	1538	"SMb20627"	1647905	1648214	97625.5	1594.69303813543
"172"	1537	"SMb20626"	1646884	1647871	98307.5	1316.21058815978
"173"	139	"SMb20139"	153413	153908	98570.5	77.587150455752
"174"	140	"SMb20140"	153927	154809	99278	151.017846425933
"175"	1536	"SMb20625"	1645603	1646809	99479	125.444613818344
"176"	141	"SMb20141"	154808	156455	100541.5	187.507324498694
"177"	1535	"SMb20624"	1644484	1645579	100653.5	104.170735843146
"178"	142	"SMb20142"	156447	157371	101819	82.5711382128876
"179"	1534	"SMb20623"	1643216	1644488	101833	93.7536622493471
"180"	143	"SMb20143"	157385	158300	102752.5	107.977642274804
"181"	1533	"SMb20622"	1641557	1643081	103366	81.7436049413234
"182"	144	"SMb20144"	158385	159891	104048	266.768292673442
"183"	1532	"SMb20621"	1640521	1641478	104685.5	49.2251016325935
"184"	145	"SMb20145"	160205	161393	105709	210.945740061031
"185"	1531	"SMb20620"	1639431	1640475	105732	219.131097625355
"186"	146	"SMb20146"	161392	162358	106785	261.856632829986
"187"	1530	"SMb20619"	1638399	1639389	106791	1849.9110765177
"188"	1529	"SMb20618"	1637724	1638330	107658	2157.19988048109
"189"	147	"SMb20147"	162354	163461	107817.5	236.988423966492
"190"	1528	"SMb20617"	1636954	1637728	108344	3553.76858795174
"191"	148	"SMb20148"	163685	164387	108946	629.010112680889
"192"	1527	"SMb20616"	1635780	1636758	109416	3656.29446489074
"193"	149	"SMb20149"	164390	165422	109816	466.844512217385
"194"	1526	"SMb20615"	1633943	1635779	110824	7528.72456366849
"195"	150	"SMb20150"	165739	166579	111069	109.379272624238
"196"	151	"SMb20151"	166644	167262	111863	54.6896363121192
"197"	152	"SMb20152"	167255	168974	113024.5	127.464604330406
"198"	1525	"SMb20614"	1631509	1633567	113147	1695.37872567569
"199"	153	"SMb20153"	169057	170701	114789	223.894817145708
"200"	1524	"SMb20613"	1630002	1631385	114991.5	443.355145552483
"201"	154	"SMb20154"	170751	171738	116154.5	1144.41046921039
"202"	1523	"SMb20612"	1628133	1629999	116619	816.050564611265
"203"	155	"SMb20155"	172248	174099	118083.5	264.627602433925
"204"	1522	"SMb20611"	1626576	1627902	118446	279.471544727717
"205"	156	"SMb20156"	174098	175232	119575	455.746969214968
"206"	1521	"SMb20610"	1625534	1626464	119686	468.293872465911
"207"	157	"SMb20157"	175273	176398	120745.5	554.709168308637
"208"	1520	"SMb20609"	1622167	1625548	121827.5	835.238821169583
"209"	158	"SMb20158"	176426	177551	121898.5	446.126115156422
"210"	159	"SMb20159"	177604	178489	122956.5	229.990481747384
"211"	1519	"SMb20608"	1621522	1621861	123993.5	54.6896363121192
"212"	160	"SMb22005"	179167	179536	124261.5	60.9613324975339
"213"	1518	"SMb20607"	1621025	1621490	124427.5	142.911585361883
"214"	161	"SMb20161"	179532	179883	124617.5	910.2635330571
"215"	1517	"SMb20606"	1620579	1621029	124881	149.26321138902
"216"	162	"SMb20162"	180076	180766	125331	574.822154523278
"217"	1516	"SMb20605"	1619074	1620367	125964.5	217.521118211008
"218"	163	"SMb20163"	180810	181980	126305	174.485982466927
"219"	1515	"SMb20604"	1617318	1618932	127560	72.9195150933638
"220"	164	"SMb20164"	181976	184220	128008	396.976626074316
"221"	1514	"SMb20603"	1616146	1617322	128951	27.7096965970302
"222"	165	"SMb20165"	184326	184998	129572	96.8622967428582
"223"	1513	"SMb20602"	1615388	1616141	129920.5	31.8661510826016
"224"	166	"SMb20166"	184994	185348	130081	93.6864837448338
"225"	1512	"SMb21707"	1614674	1615370	130663	54.6896363121192
"226"	167	"SMb20167"	185421	186234	130737.5	614.607341465078
"227"	1511	"SMb20600"	1613879	1614503	131494	600.228658476384
"228"	168	"SMb20168"	186368	187466	131827	142.911585361883
"229"	1510	"SMb20599"	1612755	1613817	132399	1169.34919628315
"230"	169	"SMb20169"	187594	188236	132825	357.45508607779
"231"	1509	"SMb20598"	1611495	1612752	133561.5	1036.34265258554
"232"	170	"SMb20170"	188405	189533	133879	76.2016656219174
"233"	1508	"SMb20597"	1610920	1611340	134555	91.149393858801
"234"	171	"SMb20171"	189529	190372	134860.5	371.309934416137
"235"	172	"SMb20172"	190385	190796	135500.5	228.604996945414
"236"	1507	"SMb20596"	1609603	1610593	135587	1656.31469973847
"237"	173	"SMb20173"	190973	192779	136786	725.994050730663
"238"	1506	"SMb20595"	1607753	1609589	137014	4114.74406591492
"239"	174	"SMb20174"	192857	193388	138032.5	139.933967787121
"240"	1505	"SMb20594"	1607383	1607701	138143	293.722783912587
"241"	1504	"SMb20593"	1606850	1607375	138572.5	63.7323021652031
"242"	175	"SMb20175"	193344	194211	138687.5	123.308149844835
"243"	1503	"SMb20592"	1606088	1606772	139255	127.609151405483
"244"	176	"SMb20176"	194207	194753	139390	41.668294327774
"245"	1502	"SMb20591"	1605766	1606063	139770.5	93.7536622493471
"246"	177	"SMb20177"	194926	195448	140097	159.330755413008
"247"	1501	"SMb20590"	1605381	1605705	140142	161.464640593233
"248"	178	"SMb20178"	195574	196762	141078	79.3953251993189
"249"	1500	"SMb20589"	1603996	1605199	141087.5	439.198690987249
"250"	1499	"SMb20588"	1603211	1603997	142081	138.026224983475
"251"	179	"SMb20179"	196763	197738	142160.5	78.1280518744559
"252"	180	"SMb20180"	197741	198221	142891	56.8048780119625
"253"	1498	"SMb20587"	1602337	1603198	142917.5	158.860372092036
"254"	181	"SMb20181"	198275	199247	143671	190.548780503236
"255"	1497	"SMb20586"	1601451	1602207	143856	152.439024387045
"256"	182	"SMb20182"	199221	200001	144521	210.945740061031
"257"	183	"SMb20183"	199997	200621	145219	141.323678855099
"258"	1496	"SMb20585"	1599583	1601329	145229	776.071982058311
"259"	184	"SMb20184"	200617	201346	145891.5	178.727542959233
"260"	1495	"SMb20584"	1598711	1599374	146642.5	734.403687619886
"261"	185	"SMb20185"	201342	202134	146648	101.566467436793
"262"	186	"SMb20186"	202254	202824	147449	263.242117631955
"263"	1494	"SMb20583"	1597366	1598539	147732.5	229.990481747384
"264"	187	"SMb20194"	203135	203702	148328.5	38.7935752358422
"265"	1493	"SMb20582"	1596354	1597275	148870.5	293.722783912587
"266"	188	"SMb20195"	203705	204392	148958.5	101.140392567211
"267"	189	"SMb20196"	204388	205324	149766	173.185603751354
"268"	1492	"SMb20581"	1594320	1596210	150420	627.624627878919
"269"	190	"SMb20197"	205335	205725	150440	74.6316056945102
"270"	191	"SMb20198"	205766	207227	151406.5	178.727542959233
"271"	1491	"SMb20580"	1593305	1594247	151909	149.26321138902
"272"	192	"SMb20199"	207259	208339	152709	99.7549077333761
"273"	1490	"SMb20579"	1592404	1593211	152877.5	401.057332902849
"274"	1489	"SMb20578"	1592000	1592408	153481	239.592692467689
"275"	1488	"SMb20577"	1591222	1591984	154082	328.137817872715
"276"	193	"SMb20200"	208341	210426	154293.5	111.983541030592
"277"	1487	"SMb20576"	1590597	1591212	154780.5	210.945740061031
"278"	1486	"SMb20575"	1589459	1590515	155698	209.208209239865
"279"	194	"SMb20201"	210436	211306	155781	83.3365886713554
"280"	195	"SMb20202"	211316	212366	156751	83.1290897751581
"281"	1485	"SMb20574"	1586818	1589446	157553	96.3579306557006
"282"	196	"SMb20203"	212467	213409	157848	408.870138090295
"283"	197	"SMb20204"	213691	213787	158649	239.592692467689
"284"	198	"SMb20205"	213828	214740	159194	381.097561006473
"285"	1484	"SMb20573"	1586080	1586638	159326	11.0838786372188
"286"	199	"SMb20206"	214736	215507	160031.5	188.960873996452
"287"	1483	"SMb21691"	1584642	1585992	160368	45.7209993731504
"288"	200	"SMb20207"	215503	215800	160561.5	53.9888211374022
"289"	201	"SMb20208"	215796	216924	161270	217.521118211008
"290"	1482	"SMb20571"	1583780	1584626	161482	38.1097561006473
"291"	202	"SMb20209"	216992	217232	162022	49.4810995152196
"292"	1481	"SMb20570"	1582691	1583684	162497.5	56.8048780119625
"293"	203	"SMb20210"	217286	218000	162553	84.159044719672
"294"	1480	"SMb20569"	1581910	1582681	163389.5	49.4810995152196
"295"	204	"SMb20211"	218141	219074	163517.5	301.702235822698
"296"	205	"SMb20212"	219261	219942	164511.5	106.38973576802
"297"	1479	"SMb20568"	1580559	1581771	164520	1302.13419796029
"298"	1478	"SMb20787"	1579594	1580458	165659	276.05244990372
"299"	206	"SMb20213"	219979	221863	165831	85.9408570619015
"300"	1477	"SMb20786"	1578586	1579588	166598	160.716240214978
"301"	207	"SMb20214"	222126	222930	167438	72.9195150933638
"302"	1476	"SMb20785"	1577825	1578590	167477.5	285.409874941444
"303"	1475	"SMb20784"	1577128	1577845	168198.5	214.750148607068
"304"	208	"SMb20215"	222992	223973	168392.5	195.32012968614
"305"	1474	"SMb20783"	1576548	1576956	168933	0
"306"	1473	"SMb21701"	1576483	1576621	169133	0
"307"	1472	"SMb21702"	1576465	1576606	169149.5	0
"308"	209	"SMb20216"	224113	225160	169546.5	182.609247969315
"309"	1471	"SMb20780"	1574694	1575954	170361	0
"310"	210	"SMb20217"	225377	226043	170620	142.911585361883
"311"	1470	"SMb20779"	1574365	1574797	171104	0
"312"	1469	"SMb20778"	1574125	1574641	171302	1.38548482905489
"313"	211	"SMb20218"	226213	227578	171805.5	267.398572197189
"314"	1468	"SMb20777"	1573065	1574031	172137	0
"315"	212	"SMb20219"	227577	228315	172856	296.938516302345
"316"	213	"SMb22002"	228406	228829	173527.5	12.7032520325128
"317"	1467	"SMb20776"	1570886	1572836	173824	508.130081238335
"318"	214	"SMb20221"	228705	229740	174132.5	33.3460365802942
"319"	215	"SMb20222"	229749	230172	174870.5	10.4170735843146
"320"	216	"SMb22001"	230871	231375	176033	52.4009146306178
"321"	1466	"SMb20775"	1567284	1570887	176599.5	2049.98729606164
"322"	217	"SMb20225"	231656	232343	176909.5	34.6371207343384
"323"	218	"SMb20226"	232508	232682	177505	2.60426839528829
"324"	219	"SMb20227"	232838	233417	178037.5	13.0213419796029
"325"	220	"SMb20228"	233409	233829	178529	17.4669715435393
"326"	1465	"SMb20774"	1566608	1567154	178804	333.901843966332
"327"	221	"SMb20229"	233825	234800	179222.5	72.9195150933638
"328"	1464	"SMb20773"	1565857	1566544	179484.5	802.195716432243
"329"	222	"SMb20230"	235031	236036	180443.5	264.627602433925
"330"	1463	"SMb20772"	1564613	1565660	180548.5	393.244527715404
"331"	1462	"SMb20771"	1563551	1564538	181640.5	285.823170754855
"332"	223	"SMb20231"	236095	237451	181683	312.817581370189
"333"	1461	"SMb20770"	1562945	1563446	182489.5	77.8074186925346
"334"	224	"SMb20232"	237508	238453	182890.5	87.3348577176964
"335"	1460	"SMb20769"	1561372	1562911	183543.5	188.960873996452
"336"	225	"SMb20233"	238442	239291	183776.5	59.8981731090187
"337"	226	"SMb20234"	239321	240518	184829.5	130.208333338697
"338"	1459	"SMb20768"	1560377	1561319	184837	289.073791935487
"339"	227	"SMb20235"	240519	241611	185975	103.213922769996
"340"	1458	"SMb20767"	1558642	1560361	186183.5	1463.07198003641
"341"	228	"SMb20236"	241730	242075	186812.5	23.4384155623368
"342"	229	"SMb20238"	242402	243197	187709.5	67.7109782964643
"343"	1457	"SMb20766"	1557311	1558475	187792	6.3516260162564
"344"	230	"SMb20239"	243199	244240	188629.5	45.7209993731504
"345"	1456	"SMb20765"	1556569	1557184	188808.5	556.964901544543
"346"	1455	"SMb20764"	1555865	1556573	189466	741.234383870979
"347"	231	"SMb20240"	244259	245378	189728.5	41.564544887579
"348"	1454	"SMb20763"	1555055	1555832	190241.5	946.286138704935
"349"	232	"SMb20241"	245374	246460	190827	38.7935752358422
"350"	1453	"SMb20762"	1554165	1555059	191073	1048.81201596259
"351"	233	"SMb20242"	246456	247587	191931.5	20.7822724437895
"352"	1452	"SMb20761"	1553062	1554169	192069.5	1361.93158758072
"353"	1451	"SMb20760"	1552455	1553058	192928.5	1108.38786372188
"354"	234	"SMb20243"	247591	248743	193077	24.9387269293609
"355"	1450	"SMb20759"	1551985	1552456	193464.5	885.324806143671
"356"	1449	"SMb20758"	1551128	1551863	194189.5	454.14126016311
"357"	235	"SMb20244"	248739	249861	194210	59.5758476796317
"358"	236	"SMb20245"	249857	250964	195320.5	46.8768311246736
"359"	1448	"SMb20757"	1548978	1551117	195637.5	1859.43851680195
"360"	237	"SMb20246"	251297	252290	196703.5	39.064025937228
"361"	238	"SMb20247"	252294	253308	197711	49.4810995152196
"362"	1447	"SMb20756"	1546740	1548753	197938.5	2202.42632040205
"363"	239	"SMb20248"	253337	255086	199121.5	77.587150455752
"364"	1446	"SMb20755"	1545195	1546728	199723.5	1337.01727638078
"365"	240	"SMb20249"	255237	256341	200699	38.7935752358422
"366"	1445	"SMb20754"	1543623	1545099	201324	220.292087974272
"367"	241	"SMb20250"	256337	256937	201547	37.4080904020076
"368"	242	"SMb20251"	257008	257971	202399.5	39.064025937228
"369"	1444	"SMb20753"	1542364	1543507	202749.5	369.806112153067
"370"	243	"SMb20252"	257883	259248	203475.5	54.0339083602257
"371"	1443	"SMb20752"	1541281	1542352	203868.5	1145.87809421138
"372"	244	"SMb20253"	259294	260200	204657	18.0113027920527
"373"	1442	"SMb20751"	1540338	1541235	204898.5	841.178691901
"374"	245	"SMb20254"	260408	260684	205456	23.4384155623368
"375"	1441	"SMb20750"	1539558	1540308	205752	604.992377996737
"376"	246	"SMb20255"	260758	261310	205944	122.400614608583
"377"	247	"SMb20256"	261441	261891	206576	627.223069091718
"378"	1440	"SMb20749"	1538075	1539539	206878	1052.12443196203
"379"	248	"SMb20257"	262073	263132	207512.5	412.874479271851
"380"	249	"SMb20258"	263236	263947	208501.5	257.822571185705
"381"	1439	"SMb20748"	1536504	1537569	208648.5	211.191565091433
"382"	250	"SMb20259"	264067	265030	209458.5	1325.57261352263
"383"	1438	"SMb20747"	1535678	1536353	209669.5	727.26117886369
"384"	1437	"SMb20746"	1535473	1535659	210119	742.216492807331
"385"	251	"SMb20260"	265077	265470	210183.5	268.239644716274
"386"	252	"SMb20261"	265533	266571	210962	974.97459345572
"387"	1436	"SMb20745"	1533875	1534910	211292.5	2442.80375580157
"388"	1435	"SMb20729"	1533002	1533416	212476	710.753717590347
"389"	253	"SMb20262"	266813	268331	212482	7210.68343533864
"390"	1434	"SMb20728"	1532684	1532894	212896	5362.18862645658
"391"	1433	"SMb20727"	1532368	1532602	213200	6995.06491221345
"392"	254	"SMb20263"	268517	269324	213830.5	8663.43663958375
"393"	1432	"SMb20726"	1530776	1532294	214150	317.720744342145
"394"	255	"SMb20264"	269390	270056	214633	2186.29506052584
"395"	1431	"SMb20725"	1530165	1530657	215274	278.482450772271
"396"	256	"SMb20265"	270068	270722	215305	1524.39024387045
"397"	257	"SMb20266"	270714	271437	215985.5	2205.60213434828
"398"	1430	"SMb20724"	1529224	1530169	215988.5	967.035060921798
"399"	258	"SMb20267"	271437	272679	216968	3028.66983764912
"400"	1429	"SMb20723"	1527922	1528990	217229	440.121358840077
"401"	259	"SMb20268"	272693	273695	218104	3510.81855829405
"402"	1428	"SMb20722"	1527167	1527845	218179	199.509815466752
"403"	1427	"SMb20721"	1525773	1527171	219213	433.498475574913
"404"	260	"SMb20269"	273691	275383	219447	3225.40868271531
"405"	1426	"SMb20720"	1524512	1525463	220697.5	244.801229153937
"406"	261	"SMb20270"	275433	276462	220857.5	2312.37417989495
"407"	262	"SMb20271"	276545	276977	221671	1097.3039851468
"408"	1425	"SMb20719"	1523436	1524447	221743.5	57.2939047184726
"409"	263	"SMb20272"	277377	278586	222891.5	295.350609795561
"410"	1424	"SMb20718"	1521832	1523359	223089.5	101.566467436793
"411"	264	"SMb20273"	278658	278844	223661	125.444613818344
"412"	265	"SMb20274"	279099	279285	224102	4.1564544887579
"413"	1423	"SMb20717"	1520540	1521566	224632	242.459845124436
"414"	266	"SMb20275"	279462	280323	224802.5	114.99524085776
"415"	1422	"SMb20716"	1519555	1520452	225681.5	96.3579306557006
"416"	267	"SMb20276"	280414	281305	225769.5	189.81142169364
"417"	1421	"SMb20715"	1518495	1519401	226737	242.949695071677
"418"	268	"SMb20277"	281301	282645	226883	798.039261867009
"419"	1420	"SMb20714"	1517083	1518109	228089	491.84711457737
"420"	269	"SMb20278"	282953	283532	228152.5	385.164782595158
"421"	270	"SMb20279"	283533	284037	228695	270.843913217472
"422"	1419	"SMb20713"	1515445	1516987	229469	934.932354150347
"423"	271	"SMb20280"	284068	285535	229711.5	875.034180993906
"424"	1418	"SMb20712"	1514329	1515259	230891	947.953696182114
"425"	272	"SMb20281"	285616	286687	231061.5	557.35518294865
"426"	273	"SMb20282"	286690	287482	231996	285.823170754855
"427"	1417	"SMb20711"	1513277	1514090	232001.5	125.444613818344
"428"	274	"SMb20283"	287492	288476	232894	419.287211778938
"429"	1416	"SMb20710"	1512187	1513075	233054	404.916158608238
"430"	275	"SMb20284"	288560	289661	234020.5	862.012839120213
"431"	1415	"SMb20709"	1511134	1511692	234272	136.55995935029
