"X"	"Id"	"Start"	"End"	"tmp_pos"	"Exp"
"43"	42	"SMc04446"	49251	51039	50145	168.755302909625
"44"	43	"SMc02560"	51418	52141	51779.5	211.812211428615
"45"	44	"SMc02562"	52482	54093	53287.5	1403.17667567637
"46"	45	"SMc02563"	54196	54631	54413.5	31.9390492871209
"47"	46	"SMc02564"	54716	55190	54953	104.833138386844
"48"	47	"SMc02566"	55294	55915	55604.5	31.4168711300806
"49"	48	"SMc02567"	56528	57524	57026	200.518004833948
"50"	49	"SMc02568"	57520	57844	57682	82.345272733937
"51"	50	"SMc02569"	57908	58685	58296.5	197.922886124382
"52"	51	"SMc02570"	58681	59425	59053	211.291361838516
"53"	52	"SMc02572"	59457	60108	59782.5	123.441378967803
"54"	53	"SMc02573"	60107	60581	60344	66.3215285014103
"55"	54	"SMc02574"	60607	61216	60911.5	135.582321844168
"56"	55	"SMc02575"	61536	62094	61815	150.80098139227
"57"	56	"SMc02576"	62083	62605	62344	115.084959483575
"58"	57	"SMc02577"	62601	63909	63255	284.405359710227
"59"	58	"SMc02578"	64115	65066	64590.5	74.0309089634037
"60"	59	"SMc02579"	65217	66618	65917.5	128.643819659307
"61"	60	"SMc02580"	66748	68755	67751.5	210.249662458667
"62"	61	"SMc02581"	68915	71087	70001	460.472253717586
"63"	62	"SMc02582"	71293	72130	71711.5	257.839080031856
"64"	63	"SMc02583"	72193	72718	72455.5	193.131081438897
"65"	64	"SMc02584"	72732	73317	73024.5	878.680279802133
"66"	65	"SMc02585"	73503	74805	74154	596.589847370931
"67"	66	"SMc02586"	74985	77448	76216.5	164.935738436985
"68"	67	"SMc02587"	77447	78131	77789	43.0569085589208
"69"	68	"SMc02588"	78131	79820	78975.5	18.188714862248
"70"	69	"SMc02589"	79803	81030	80416.5	42.3624422857231
"71"	70	"SMc02676"	81766	83250	82508	0.694466267008523
"72"	71	"SMc02621"	83506	83583	83544.5	0
"73"	72	"SMc02622"	83722	83798	83760	0
"74"	73	"SMc02668"	84405	87280	85842.5	5.90296327027123
"75"	74	"SMc02669"	87484	87604	87544	0
"76"	75	"SMc02623"	87814	87891	87852.5	0
"77"	76	"SMc02590"	88118	89423	88770.5	56.4750076861838
"78"	77	"SMc02591"	89373	89913	89643	23.9590862156873
"79"	78	"SMc02592"	89909	90503	90206	28.6467335248328
"80"	79	"SMc02593"	90499	91132	90815.5	38.0220281231589
"81"	80	"SMc02594"	91221	91890	91555.5	16.6671904109997
"82"	81	"SMc02595"	91919	93146	92532.5	31.2509820143853
"83"	82	"SMc02596"	93286	94138	93712	30.0940554904506
"84"	83	"SMc04463"	94213	94570	94391.5	42.0918596762828
"85"	84	"SMc02600"	94618	95767	95192.5	85.452820630505
"86"	85	"SMc02602"	96048	96345	96196.5	2.43063193423036
"87"	86	"SMc02604"	96438	97359	96898.5	9.92111719685988
"88"	87	"SMc02605"	97381	97915	97648	6.76854024701776
"89"	88	"SMc02606"	97907	100871	99389	26.0165765808157
"90"	89	"SMc02607"	100867	101146	101006.5	1.48061817926807
"91"	90	"SMc02608"	101171	102422	101796.5	8.88370907602257
"92"	91	"SMc02609"	102516	103491	103003.5	86.644423532625
"93"	92	"SMc02610"	103541	104504	104022.5	94.9710803496385
"94"	93	"SMc02611"	104541	105228	104884.5	65.974295374794
"95"	94	"SMc02612"	105242	106571	105906.5	137.572825136481
"96"	95	"SMc02613"	106652	107960	107306	58.3786596341517
"97"	96	"SMc02614"	108063	108327	108195	3.2987147687397
"98"	97	"SMc02615"	108351	109095	108723	11.2850768406355
"99"	98	"SMc02616"	109200	110598	109899	10.7642271407284
"100"	99	"SMc02617"	110612	110774	110693	2.31492734526487
"101"	100	"SMc02618"	110787	111171	110979	2.97633515905796
"102"	101	"SMc02619"	111179	111497	111338	3.30703906495086
"103"	102	"SMc02620"	111801	112533	112167	71.1013399175201
"104"	103	"SMc04154"	112736	113627	113181.5	9.20167803901093
"105"	104	"SMc04153"	113902	114958	114430	37.3695414481966
"106"	105	"SMc04152"	114968	115574	115271	12.8974523559178
"107"	106	"SMc04151"	115570	116536	116053	11.9795431078436
"108"	107	"SMc04150"	116645	117686	117165.5	13.889325342167
"109"	108	"SMc04149"	117753	119091	118422	26.6511272301383
"110"	109	"SMc04148"	119187	121557	120372	53.5740328630434
"111"	110	"SMc04147"	121791	123576	122683.5	13.8895640756038
"112"	111	"SMc04146"	123687	126141	124914	24.7474752821704
"113"	112	"SMc04145"	126288	127074	126681	16.2867999723629
"114"	113	"SMc04144"	127137	128862	127999.5	21.1812211428615
"115"	114	"SMc04143"	128939	129662	129300.5	79.1073141372789
"116"	115	"SMc04142"	129936	130821	130378.5	42.8832919956126
"117"	116	"SMc04141"	130841	131483	131162	16.2867999723629
"118"	117	"SMc04140"	131479	132562	132020.5	17.3443843858301
"119"	118	"SMc04139"	132585	133659	133122	15.21237970319
"120"	119	"SMc04138"	133660	134677	134168.5	14.931024741981
"121"	120	"SMc04137"	134699	135587	135143	9.20167803901093
"122"	121	"SMc04136"	135579	136527	136053	6.61407813190902
"123"	122	"SMc04135"	136541	137825	137183	24.4799359056117
"124"	123	"SMc04134"	138019	138697	138358	15.5430836090829
"125"	124	"SMc04133"	138819	139968	139393.5	12.6740093750518
"126"	125	"SMc04132"	139971	141135	140553	10.582525010653
"127"	126	"SMc04131"	141145	142561	141853	9.8961443062191
"128"	127	"SMc04130"	142578	143403	142990.5	9.20167803901093
"129"	128	"SMc04129"	143457	144759	144108	23.8106812724637
"130"	129	"SMc04128"	144856	147088	145972	467.2846199721
"131"	130	"SMc04127"	147806	149342	148574	180.387612870887
"132"	131	"SMc04126"	149338	150472	149905	81.0109660852467
"133"	132	"SMc04125"	150476	151448	150962	72.0508752103699
"134"	133	"SMc04124"	151451	151910	151680.5	48.7862552678804
"135"	134	"SMc04123"	151906	152704	152305	83.1623354817077
"136"	135	"SMc04122"	152704	154027	153365.5	91.4959307001848
"137"	136	"SMc04121"	154130	154760	154445	121.037629801691
"138"	137	"SMc04120"	154870	155845	155357.5	83.3359520450158
"139"	138	"SMc04119"	155841	157062	156451.5	90.8014644269871
"140"	139	"SMc04118"	157282	157867	157574.5	75.5232065563933
"141"	140	"SMc04117"	157874	158489	158181.5	38.6923570677535
"142"	141	"SMc04116"	158714	159878	159296	0
"143"	142	"SMc04115"	160042	160459	160250.5	81.353161014251
"144"	143	"SMc04114"	160710	160893	160801.5	500.025910879401
"145"	144	"SMc04113"	160976	161501	161238.5	92.2663899307969
"146"	145	"SMc04112"	161628	162438	162033	238.768220604671
"147"	146	"SMc04111"	162450	163986	163218	237.776108884985
"148"	147	"SMc04110"	164042	164723	164382.5	127.32100403975
"149"	148	"SMc04109"	164745	166032	165388.5	261.917493997101
"150"	149	"SMc02820"	166162	167563	166862.5	296.972108025762
"151"	150	"SMc02821"	167621	168632	168126.5	109.793696985274
"152"	151	"SMc02822"	168639	169623	169131	106.155954006401
"153"	152	"SMc02823"	169851	171015	170433	0.173616566702218
"154"	153	"SMc02824"	171272	172082	171677	129.305227479122
"155"	154	"SMc02825"	172212	173604	172908	498.122258786493
"156"	155	"SMc02826"	173691	174036	173863.5	102.518211047601
"157"	156	"SMc02827"	174044	174899	174471.5	243.757659676268
"158"	157	"SMc02828"	175135	176095	175615	260.925382277415
"159"	158	"SMc02829"	176105	177734	176919.5	403.997246114225
"160"	159	"SMc02830"	177742	178876	178309	140.87986419541
"161"	160	"SMc02831"	178875	179958	179416.5	156.422947810515
"162"	161	"SMc02832"	180138	181998	181068	127.608176587024
"163"	162	"SMc02833"	182289	183357	182823	100.871225298511
"164"	163	"SMc02834"	183477	183858	183667.5	13.228156263818
"165"	164	"SMc02835"	183919	184939	184429	94.5480465834234
"166"	165	"SMc02836"	185047	186853	185950	246.417168302638
"167"	166	"SMc02837"	186870	187689	187279.5	166.498287546689
"168"	167	"SMc02838"	187719	188355	188037	321.711498298661
"169"	168	"SMc02937"	188447	188747	188597	2.74971947625684
"170"	169	"SMc02839"	188805	190008	189406.5	0
"171"	170	"SMc02840"	190000	190951	190475.5	1.3228156263818
"172"	171	"SMc02841"	191439	192312	191875.5	120.489897331669
"173"	172	"SMc02842"	192388	192886	192637	118.449454333164
"174"	173	"SMc02843"	192908	193700	193304	40.1054269227869
"175"	174	"SMc02844"	193776	194370	194073	39.0637275229729
"176"	175	"SMc02845"	194437	194863	194650	52.4561869278464
"177"	176	"SMc02846"	195003	195996	195499.5	346.365050687721
"178"	177	"SMc02847"	196033	196402	196217.5	96.5655407294849
"179"	178	"SMc02848"	196568	197240	196904	197.054803287876
"180"	179	"SMc02849"	197324	198329	197826.5	220.145806667058
"181"	180	"SMc02850"	198468	201483	199975.5	689.605003235895
"182"	181	"SMc02851"	201955	202399	202177	72.0934516372061
"183"	182	"SMc02852"	202497	203892	203194.5	509.284016038564
"184"	183	"SMc02853"	204255	205203	204729	40.3458766072545
"185"	184	"SMc02854"	205269	205761	205515	37.0154544817019
"186"	185	"SMc02855"	205859	206783	206321	50.9755687460936
"187"	186	"SMc02856"	207243	209547	208395	172.574867382265
"188"	187	"SMc02857"	209763	211689	210726	2814.95165359245
"189"	188	"SMc02858"	211963	213103	212533	346.191434224238
"190"	189	"SMc02859"	213275	214160	213717.5	51.9205133235424
"191"	190	"SMc02860"	214164	214800	214482	128.302642840256
"192"	191	"SMc02861"	214913	215918	215415.5	27.4484242513367
"193"	192	"SMc02862"	215917	216562	216239.5	37.7002453480675
"194"	193	"SMc02863"	216796	217921	217358.5	91.1486975536034
"195"	194	"SMc02864"	217959	218724	218341.5	65.6270622481777
"196"	195	"SMc02865"	218731	219202	218966.5	35.0546140888806
"197"	196	"SMc02866"	219194	219845	219519.5	65.4793734992752
"198"	197	"SMc02867"	219906	223053	221479.5	535.078920750399
"199"	198	"SMc02868"	223063	224287	223675	218.925986210951
"200"	199	"SMc02869"	224763	225822	225292.5	137.903529036352
"201"	200	"SMc02870"	225790	226855	226322.5	100.8646915081
"202"	201	"SMc02871"	226851	227691	227271	44.9757312857405
"203"	202	"SMc02872"	227703	228651	228177	69.7785242979632
"204"	203	"SMc02873"	228919	230179	229549	650.825288114008
"205"	204	"SMc02874"	230234	231131	230682.5	464.702591379736
"206"	205	"SMc02875"	231330	232215	231772.5	243.455932104778
"207"	206	"SMc02876"	232211	232976	232593.5	97.0862491807139
"208"	207	"SMc02877"	233069	234092	233580.5	210.247781436189
"209"	208	"SMc02878"	234088	235249	234668.5	185.500306174724
"210"	209	"SMc02879"	235532	236270	235901	82.6414857917832
"211"	210	"SMc02880"	236266	237178	236722	72.5717249202595
"212"	211	"SMc02881"	237174	238536	237855	131.77497418628
"213"	212	"SMc02882"	238921	239656	239288.5	68.2313107377302
"214"	213	"SMc02883"	239732	239945	239838.5	17.555901266867
"215"	214	"SMc02884"	240020	241013	240516.5	764.086510392474
"216"	215	"SMc02885"	241297	241951	241624	128.313115759436
"217"	216	"SMc02886"	242003	242321	242162	130.297339198808
"218"	217	"SMc02915"	242550	242640	242595	96.7044276992549
"219"	218	"SMc02887"	242729	242894	242811.5	2.11516882693423
"220"	219	"SMc05001"	242773	243064	242918.5	3.80730388972396
"221"	220	"SMc02888"	243151	244174	243662.5	18.8250025634417
"222"	221	"SMc02889"	244291	245557	244924	2.43063193423036
"223"	222	"SMc02890"	245553	247554	246553.5	16.204491422876
"224"	223	"SMc02891"	247565	248726	248145.5	5.62196641222303
"225"	224	"SMc02892"	248812	250291	249551.5	17.1880401109067
"226"	225	"SMc02893"	250421	251348	250884.5	141.671118494496
"227"	226	"SMc02894"	251361	251631	251496	17.196603142562
"228"	227	"SMc02895"	251834	252779	252306.5	111.461835859959
"229"	228	"SMc02896"	253001	254099	253550	855.861710249356
"230"	3428	"SMc02794"	3653175	3654135	254367	421.647480866545
"231"	229	"SMc02897"	254270	255050	254660	1606.22887417161
"232"	3427	"SMc02795"	3652622	3653165	255128.5	232.880087949401
"233"	230	"SMc02898"	255203	255956	255579.5	119.718555631809
"234"	3426	"SMc02796"	3651161	3652427	256228	1011.95395407971
"235"	231	"SMc02899"	255980	256835	256407.5	117.730590742762
"236"	232	"SMc02900"	257005	257143	257074	91.4959307001848
"237"	233	"SMc02901"	257274	257643	257458.5	24.3244415159553
"238"	3425	"SMc02797"	3649490	3650810	257872	56.4253841931947
"239"	234	"SMc02902"	257735	258428	258081.5	57.1095583355064
"240"	235	"SMc02903"	258434	259415	258924.5	267.568856613391
"241"	3424	"SMc02798"	3647495	3649367	259591	261.857900748782
"242"	236	"SMc02904"	259417	260143	259780	480.843480208052
"243"	237	"SMc05021"	259928	260027	259977.5	249.681449521217
"244"	3423	"SMc02799"	3646845	3647487	260856	85.4193508446438
"245"	238	"SMc02905"	260123	262004	261063.5	468.417497188989
"246"	3422	"SMc02800"	3646036	3646831	261588.5	226.862879968439
"247"	239	"SMc02906"	262112	262436	262274	96.5655407294849
"248"	3421	"SMc02801"	3645113	3646004	262463.5	206.777330992854
"249"	240	"SMc02907"	262511	263123	262817	97.5725105357607
"250"	3420	"SMc02802"	3644072	3645104	263434	341.503786915093
"251"	241	"SMc02908"	263173	263779	263476	109.552053643604
"252"	3419	"SMc02803"	3643514	3644060	264235	303.828991778794
"253"	242	"SMc02909"	263816	265055	264435.5	169.970618872747
"254"	3418	"SMc02804"	3640897	3643528	265809.5	1040.31046810615
"255"	243	"SMc02910"	265262	266918	266090	162.233449074307
"256"	244	"SMc02911"	267140	267758	267449	360.467258085666
"257"	3417	"SMc02812"	3639973	3640633	267719	73.4162672567631
"258"	245	"SMc02912"	267803	269432	268617.5	1152.76701086551
"259"	3416	"SMc04095"	3637953	3639861	269115	36.6330955967286
"260"	246	"SMc02913"	269437	270130	269783.5	423.879832960687
"261"	3415	"SMc04094"	3636979	3637678	270693.5	262.909605716787
"262"	247	"SMc02914"	270235	272905	271570	2652.16667340388
"263"	3414	"SMc04093"	3634752	3636702	272295	553.929043424433
"264"	248	"SMc00320"	273064	273472	273268	57.9879333028983
"265"	3413	"SMc04092"	3634253	3634508	273641.5	60.5188149008453
"266"	249	"SMc00321"	273484	274420	273952	135.941771785536
"267"	3412	"SMc04091"	3633163	3634123	274379	105.163842286715
"268"	3411	"SMc04090"	3631751	3633164	275564.5	150.004713693008
"269"	250	"SMc00322"	274728	276447	275587.5	117.814903683841
"270"	251	"SMc00323"	276685	276955	276820	706.098577049646
"271"	3410	"SMc04089"	3629898	3631584	277281	113.545234679552
"272"	252	"SMc00324"	277322	279476	278399	2234.89700161653
"273"	3409	"SMc04088"	3628146	3629757	279070.5	277.78650688327
"274"	253	"SMc00325"	279555	280572	280063.5	129.170725676762
"275"	3408	"SMc04087"	3626621	3628013	280705	116.757319268303
"276"	254	"SMc00326"	280794	281601	281197.5	324.466898107202
"277"	255	"SMc00327"	281605	282826	282215.5	646.895327863486
"278"	256	"SMc00328"	282875	283391	283133	323.832347478585
"279"	3407	"SMc04085"	3621708	3626496	283920	2484.68882153674
"280"	257	"SMc00329"	283768	284191	283979.5	112.677151843046
"281"	258	"SMc00330"	284221	284857	284539	68.5785438843116
"282"	259	"SMc00331"	284920	285928	285424	35.7463531830566
"283"	260	"SMc00435"	285982	286058	286020	76.0618985159501
"284"	261	"SMc00332"	286303	286693	286498	164.029137668132
"285"	3406	"SMc04084"	3620544	3621426	287037	51.7377369040142
"286"	262	"SMc00333"	286977	288345	287661	252.61210470446
"287"	3405	"SMc04083"	3619687	3620371	287993	209.381579542301
"288"	263	"SMc00334"	288344	288983	288663.5	158.003111412156
"289"	3404	"SMc04411"	3618519	3619341	289092	267.14582293
"290"	264	"SMc00335"	289146	290853	289999.5	5932.99893642232
"291"	3403	"SMc04410"	3617312	3618347	290192.5	448.79882503604
"292"	3402	"SMc04409"	3617028	3617199	290908.5	75.7311946160791
"293"	3401	"SMc04408"	3616639	3616900	291252.5	75.300010262049
"294"	3400	"SMc04881"	3616238	3616643	291581.5	65.7817505429155
"295"	265	"SMc00336"	291266	292847	292056.5	142.139345199796
"296"	266	"SMc00337"	292986	293319	293152.5	20.9401713862347
"297"	3399	"SMc04407"	3613830	3615720	293247	36.9803287233449
"298"	267	"SMc00338"	293382	293910	293646	83.006680553752
"299"	268	"SMc00434"	294301	294388	294344.5	61.1802227206603
"300"	3398	"SMc04406"	3613022	3613730	294646	38.0309492479385
"301"	269	"SMc00339"	294515	296513	295514	188.170522840467
"302"	3397	"SMc04405"	3611781	3612894	295684.5	243.455932104778
"303"	3396	"SMc04404"	3610967	3611609	296734	33.8427012350888
"304"	270	"SMc00340"	296606	297653	297129.5	97.919743662377
"305"	271	"SMc00341"	297738	298068	297903	32.987147687397
"306"	3395	"SMc04403"	3608818	3610882	298172	285.728175269565
"307"	272	"SMc00342"	298275	298902	298588.5	52.0331531616313
"308"	273	"SMc00343"	299236	300409	299822.5	0
"309"	3394	"SMc04402"	3607430	3608600	300007	24.8027929921497
"310"	274	"SMc00344"	301028	301319	301173.5	5.95267031811593
"311"	3393	"SMc04401"	3606089	3607133	301411	39.2373440862811
"312"	275	"SMc00345"	301498	301780	301639	49.9362898841704
"313"	276	"SMc00346"	301982	302435	302208.5	41.4943594492172
"314"	3392	"SMc04400"	3605091	3606093	302430	36.4594790134553
"315"	277	"SMc00347"	302528	302936	302732	133.337523276018
"316"	278	"SMc00348"	303334	303610	303472	58.5345914614733
"317"	3391	"SMc04399"	3603469	3605092	303741.5	48.6126387045722
"318"	279	"SMc00349"	303621	305448	304534.5	561.577323718754
"319"	3390	"SMc04398"	3602697	3603477	304935	28.6467335248328
"320"	3389	"SMc04397"	3601189	3602704	306075.5	56.9462339030843
"321"	280	"SMc00350"	305506	306772	306139	4.51403073585488
"322"	281	"SMc00351"	306947	307541	307244	43.4041416855371
"323"	3388	"SMc04396"	3599784	3601029	307615.5	102.848914947472
"324"	282	"SMc00352"	307542	308070	307806	48.2258492656956
"325"	283	"SMc00353"	308105	308828	308466.5	70.7706360176492
"326"	3387	"SMc04395"	3598721	3599600	308861.5	11.9053406362319
"327"	284	"SMc00354"	309004	309670	309337	809.226817651198
"328"	3386	"SMc04394"	3597840	3598722	309741	9.30674284016706
"329"	285	"SMc00355"	309987	311040	310513.5	64.4117462650905
"330"	3385	"SMc04393"	3596724	3597837	310741.5	21.3548377061697
"331"	286	"SMc00356"	311036	312089	311562.5	50.0015712310025
"332"	3384	"SMc04392"	3595207	3596716	312060.5	36.3774297285106
"333"	287	"SMc00357"	312250	312820	312535	185.422493306649
"334"	3383	"SMc04391"	3594437	3595211	313198	14.5837916093752
"335"	288	"SMc00358"	313032	314274	313653	348.231213609782
"336"	3382	"SMc04390"	3592576	3594232	314618	23.9590862156873
"337"	289	"SMc00359"	314548	315532	315040	42.8832919956126
"338"	290	"SMc00360"	315763	316384	316073.5	541.162838712487
"339"	3381	"SMc04389"	3591193	3592561	316145	147.493942333341
"340"	291	"SMc00361"	316667	317510	317088.5	92.2663899307969
"341"	3380	"SMc04388"	3589777	3591115	317576	530.449066192352
"342"	292	"SMc00362"	317831	318263	318047	772.767338757533
"343"	293	"SMc00363"	318503	318707	318605	423.962408145569
"344"	3379	"SMc04387"	3589083	3589632	318664.5	93.9134959341008
"345"	294	"SMc00364"	318743	319148	318945.5	794.350783628825
"346"	3378	"SMc04386"	3587662	3588895	319743.5	1202.43940425942
"347"	295	"SMc00365"	319293	320376	319834.5	292.104815012454
"348"	3377	"SMc04385"	3586113	3587646	321142.5	2261.02260976656
"349"	296	"SMc00366"	320409	322836	321622.5	863.834949203194
"350"	3376	"SMc04384"	3584657	3586079	322654	977.891451770732
"351"	297	"SMc00367"	323157	323517	323337	42.3301000466265
"352"	298	"SMc00368"	323682	324441	324061.5	18.4033560780219
"353"	3375	"SMc04383"	3583246	3584647	324075.5	1442.19973658377
"354"	299	"SMc00369"	324458	324662	324560	6.94478203780192
"355"	300	"SMc00370"	324842	325733	325287.5	219.277723750691
"356"	3374	"SMc04882"	3582239	3583133	325336	104.066306302557
"357"	301	"SMc00371"	325766	326258	326012	24.4799359056117
"358"	302	"SMc00372"	326478	327249	326863.5	17.1880401109067
"359"	303	"SMc00373"	327389	328064	327726.5	57.9879333028983
"360"	304	"SMc00374"	328150	329101	328625.5	47.5709393047582
"361"	305	"SMc00375"	329316	330303	329809.5	140.80303565799
"362"	3373	"SMc04382"	3573300	3581799	330472.5	1513.61481299144
"363"	306	"SMc00376"	330351	330762	330556.5	37.3275618499612
"364"	307	"SMc00377"	330890	331682	331286	25.8050596977081
"365"	308	"SMc00378"	331800	333381	332590.5	237.854696523791
"366"	309	"SMc00379"	333380	333971	333675.5	52.6677038109539
"367"	310	"SMc00380"	333979	334474	334226.5	54.3419853935667
"368"	311	"SMc00381"	334587	335460	335023.5	27.7791281512077
"369"	3372	"SMc04381"	3571966	3573124	335477	101.912924698325
"370"	312	"SMc00382"	335698	336955	336326.5	464.250699469942
"371"	3371	"SMc03901"	3570796	3571909	336669.5	87.636535252311
"372"	313	"SMc00383"	337025	337712	337368.5	42.9379271880072
"373"	314	"SMc00384"	337735	338245	337990	40.1054269227869
"374"	3370	"SMc03900"	3568720	3570571	338376.5	532.599510712316
"375"	315	"SMc00385"	338536	339010	338773	50.6960375042002
"376"	316	"SMc00386"	339013	339364	339188.5	50.0015712310025
"377"	3369	"SMc03899"	3568182	3568434	339714	73.8193920802962
"378"	3368	"SMc03898"	3567765	3568158	340060.5	0
"379"	317	"SMc00387"	339572	340742	340157	197.575652997766
"380"	3367	"SMc03948"	3566938	3567769	340668.5	0.423033765593903
"381"	318	"SMc00388"	340839	341901	341370	122.920529277878
"382"	3366	"SMc03896"	3566369	3566924	341375.5	40.3458766072545
"383"	319	"SMc00389"	341998	342586	342292	38.5428778330484
"384"	320	"SMc00390"	342590	342920	342755	28.7712398708937
"385"	321	"SMc00391"	343023	343218	343120.5	1.05758441367417
"386"	322	"SMc00392"	343261	343504	343382.5	68.5785438843116
"387"	323	"SMc00393"	343503	343929	343716	99.4822927521155
"388"	3365	"SMc03895"	3562520	3565979	343772.5	868.488320548736
"389"	324	"SMc00394"	343958	345521	344739.5	304.372794315515
"390"	3364	"SMc03894"	3561744	3562506	345897	84.2040348815217
"391"	325	"SMc00395"	345627	346266	345946.5	172.054017672375
"392"	326	"SMc00396"	346262	346715	346488.5	123.94889329396
"393"	3363	"SMc03893"	3561067	3561748	346614.5	30.4584311053682
"394"	327	"SMc00397"	346866	347427	347146.5	30.7554633102656
"395"	3362	"SMc03892"	3559759	3560836	347724.5	0
"396"	328	"SMc00460"	347375	348509	347942	32.4662979775075
"397"	3361	"SMc03891"	3558750	3559524	348885	255.964823678985
"398"	329	"SMc00399"	348722	349712	349217	14.5946649095732
"399"	3360	"SMc03890"	3557697	3558480	349933.5	30.903748887769
"400"	330	"SMc00400"	349931	351059	350495	27.7791281512077
"401"	3359	"SMc03889"	3556439	3557579	351013	62.1723344403463
"402"	331	"SMc00401"	351058	352609	351833.5	23.0910033791814
"403"	3358	"SMc03888"	3555016	3556270	352379	205.697829814651
"404"	332	"SMc00402"	352657	353938	353297.5	125.006076680434
"405"	3357	"SMc03887"	3554359	3555007	353339	146.532382366949
"406"	3356	"SMc03886"	3552831	3553908	354652.5	1.98422343937198
"407"	333	"SMc00403"	354092	355382	354737	169.623385746131
"408"	334	"SMc00404"	355518	355893	355705.5	9.5182597232746
"409"	3355	"SMc03885"	3551543	3552599	355951	547.976373106317
"410"	335	"SMc00405"	356353	357229	356791	77.6266959762319
"411"	3354	"SMc03884"	3550624	3551539	356940.5	502.00853016111
"412"	336	"SMc00406"	357288	358389	357838.5	76.5649059562073
"413"	3353	"SMc03883"	3549685	3550474	357942.5	74.7390828963931
"414"	337	"SMc00407"	358399	359092	358745.5	79.8636207189575
"415"	3352	"SMc03882"	3548948	3549596	358750	439.770763544365
"416"	3351	"SMc03881"	3548599	3548785	359330	212.973315892835
"417"	338	"SMc00408"	359248	360055	359651.5	118.061294642633
"418"	3350	"SMc03880"	3547947	3548526	359785.5	324.662979775075
"419"	339	"SMc00409"	360165	360327	360246	122.052446441372
"420"	3349	"SMc03879"	3546543	3547725	360888	1463.48531167425
"421"	340	"SMc00410"	360575	361556	361065.5	378.831348725124
"422"	341	"SMc00411"	361676	361964	361820	70.4399320977052
"423"	3348	"SMc03878"	3545700	3546426	361959	540.039479348829
"424"	342	"SMc00412"	362069	362774	362421.5	197.749269561074
"425"	343	"SMc00413"	362781	363363	363072	198.191319140471
"426"	344	"SMc00414"	363377	363980	363678.5	418.009737827453
"427"	3347	"SMc03877"	3542245	3545026	364386.5	1487.54674417224
"428"	345	"SMc00415"	364183	365302	364742.5	547.405692529843
"429"	346	"SMc00416"	365579	366509	366044	106.426955424197
"430"	3346	"SMc03876"	3541498	3541930	366308	71.7036420837536
"431"	347	"SMc00418"	366498	366867	366682.5	35.2441630503332
"432"	3345	"SMc03875"	3540775	3541114	367077.5	248.532337133713
"433"	348	"SMc00419"	367071	368019	367545	237.854696523791
"434"	3344	"SMc03874"	3539796	3540366	367941	922.424819323924
"435"	349	"SMc00420"	368204	369737	368970.5	67.1896113379162
